"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"5.014084507042254","0.0","0.199438202247191","0.0","1","8","false","v51387","14.0","0","1","0","0.9352567014993185","false","0","v51387","0","0.0"
"5.364185110663984","0.0","0.18642160540135033","0.0","1","8","false","v51465","4.0","0","1","0","0.9296099175699358","false","0","v51465","0","0.0"
"5.529175050301811","0.0","0.18085880640465793","0.0","1","8","false","v52113","51.0","0","1","0","0.9269487895112611","false","0","v52113","0","0.0"
"3.629778672032193","0.00249915778192022","0.2754988913525499","0.0","4","6","false","v52122","51.0","0","4","0","0.9575842149672227","false","0","v52122","58678","0.4032258064516129"
"4.100603621730382","6.188733519815761E-5","0.24386653581943082","0.0","2","6","false","v52456","35.0","0","2","0","0.9499902641656389","false","0","v52456","2176","0.6181818181818182"
"3.72635814889336","0.0020910992262780466","0.2683585313174946","0.0","4","6","false","v52457","42.75","0","4","0","0.9560264814694619","false","0","v52457","36824","0.4014423076923077"
"1.8","0.0","0.5555555555555556","0.0","1","2","false","v52763","5.0","0","1","0","0.8400000000000001","false","0","v52763","0","0.0"
"1.9","0.0","0.5263157894736842","0.0","1","2","false","v28697","10.0","0","1","0","0.9099999999999999","false","0","v28697","0","0.0"
"1.0","1.0","1.0","0.0","10","1","false","Enterocloster_bolteae","1.0","0","10","0","1.0","false","0","Enterocloster_bolteae","90","0.0"
"1.9","0.0","0.5263157894736842","0.0","1","2","false","v46356","10.0","0","1","0","0.9099999999999999","false","0","v46356","0","0.0"
"1.9","0.0","0.5263157894736842","0.0","1","2","false","v49225","10.0","0","1","0","0.9099999999999999","false","0","v49225","0","0.0"
"1.9","0.0","0.5263157894736842","0.0","1","2","false","v53794","10.0","0","1","0","0.9099999999999999","false","0","v53794","0","0.0"
"1.9","0.0","0.5263157894736842","0.0","1","2","false","v55716","10.0","0","1","0","0.9099999999999999","false","0","v55716","0","0.0"
"1.9","0.0","0.5263157894736842","0.0","1","2","false","v59698","10.0","0","1","0","0.9099999999999999","false","0","v59698","0","0.0"
"4.402414486921529","3.660269687097248E-4","0.22714808043875687","0.0","2","8","false","v01268","32.0","0","2","0","0.9451223469851366","false","0","v01268","12884","0.6458333333333334"
"4.402414486921529","3.660269687097248E-4","0.22714808043875687","0.0","2","8","false","v01489","32.0","0","2","0","0.9451223469851366","false","0","v01489","12884","0.6458333333333334"
"5.050301810865191","0.0","0.19800796812749005","0.0","1","8","false","v02105","16.0","0","1","0","0.9346725514376582","false","0","v02105","0","0.0"
"4.402414486921529","3.660269687097248E-4","0.22714808043875687","0.0","2","8","false","v02460","32.0","0","2","0","0.9451223469851366","false","0","v02460","12884","0.6458333333333334"
"4.402414486921529","3.660269687097248E-4","0.22714808043875687","0.0","2","8","false","v04942","32.0","0","2","0","0.9451223469851366","false","0","v04942","12884","0.6458333333333334"
"4.402414486921529","3.660269687097248E-4","0.22714808043875687","0.0","2","8","false","v05486","32.0","0","2","0","0.9451223469851366","false","0","v05486","12884","0.6458333333333334"
"5.110663983903421","0.0","0.19566929133858266","0.0","1","8","false","v06740","13.0","0","1","0","0.9336989680015577","false","0","v06740","0","0.0"
"4.350100603621731","7.755016518929855E-5","0.22987974098057354","0.0","2","6","false","v06777","15.5","0","2","0","0.9459661192964236","false","0","v06777","758","0.5178571428571429"
"4.402414486921529","3.660269687097248E-4","0.22714808043875687","0.0","2","8","false","v09207","32.0","0","2","0","0.9451223469851366","false","0","v09207","12884","0.6458333333333334"
"4.3420523138833","5.421198111410938E-4","0.2303058387395737","0.0","2","6","false","v10435","16.5","0","2","0","0.9460959304212371","false","0","v10435","6612","0.5"
"3.975855130784708","0.0010477933983593915","0.2515182186234818","0.0","6","6","false","v12628","26.166666666666668","0","6","0","0.9520023366002467","false","0","v12628","24804","0.28277153558052437"
"3.51307847082495","0.009720556719215947","0.28465063001145474","0.0","9","6","false","v12991","32.888888888888886","0","9","0","0.959466476277017","false","0","v12991","167056","0.21259259259259258"
"5.110663983903421","0.0","0.19566929133858266","0.0","1","8","false","v13427","13.0","0","1","0","0.9336989680015577","false","0","v13427","0","0.0"
"4.402414486921529","3.660269687097248E-4","0.22714808043875687","0.0","2","8","false","v14176","32.0","0","2","0","0.9451223469851366","false","0","v14176","12884","0.6458333333333334"
"5.110663983903421","0.0","0.19566929133858266","0.0","1","8","false","v16204","13.0","0","1","0","0.9336989680015577","false","0","v16204","0","0.0"
"4.237424547283702","0.0","0.23599240265906934","0.0","1","7","false","v18826","46.0","0","1","0","0.9477834750438112","false","0","v18826","0","0.0"
"5.014084507042254","0.0","0.199438202247191","0.0","1","8","false","v24143","14.0","0","1","0","0.9352567014993185","false","0","v24143","0","0.0"
"3.6861167002012074","0.005677589501868827","0.2712882096069869","0.0","5","6","false","v34479","36.4","0","5","0","0.9566755370935288","false","0","v34479","101470","0.29747899159663865"
"4.402414486921529","3.660269687097248E-4","0.22714808043875687","0.0","2","8","false","v36085","32.0","0","2","0","0.9451223469851366","false","0","v36085","12884","0.6458333333333334"
"3.9517102615694166","0.0029354259423092495","0.2530549898167006","0.0","3","6","false","v43687","33.666666666666664","0","3","0","0.9523917699746868","false","0","v43687","54816","0.41350210970464135"
"4.177062374245473","0.0031814707382700944","0.23940269749518303","0.0","2","6","false","v43844","39.0","0","2","0","0.9487570584799118","false","0","v43844","36446","0.5205479452054794"
"4.402414486921529","3.660269687097248E-4","0.22714808043875687","0.0","2","8","false","v45984","32.0","0","2","0","0.9451223469851366","false","0","v45984","12884","0.6458333333333334"
"4.402414486921529","3.660269687097248E-4","0.22714808043875687","0.0","2","8","false","v46370","32.0","0","2","0","0.9451223469851366","false","0","v46370","12884","0.6458333333333334"
"4.402414486921529","3.660269687097248E-4","0.22714808043875687","0.0","2","8","false","v46901","32.0","0","2","0","0.9451223469851366","false","0","v46901","12884","0.6458333333333334"
"5.110663983903421","0.0","0.19566929133858266","0.0","1","8","false","v46992","13.0","0","1","0","0.9336989680015577","false","0","v46992","0","0.0"
"4.985915492957746","0.0","0.20056497175141244","0.0","1","8","false","v47119","20.0","0","1","0","0.9357110404361654","false","0","v47119","0","0.0"
"4.402414486921529","3.660269687097248E-4","0.22714808043875687","0.0","2","8","false","v47220","32.0","0","2","0","0.9451223469851366","false","0","v47220","12884","0.6458333333333334"
"4.402414486921529","3.660269687097248E-4","0.22714808043875687","0.0","2","8","false","v48290","32.0","0","2","0","0.9451223469851366","false","0","v48290","12884","0.6458333333333334"
"5.110663983903421","0.0","0.19566929133858266","0.0","1","8","false","v54531","13.0","0","1","0","0.9336989680015577","false","0","v54531","0","0.0"
"4.100603621730382","1.9221470285216353E-4","0.24386653581943082","0.0","3","6","false","v55646","28.666666666666668","0","3","0","0.9499902641656389","false","0","v55646","4096","0.44623655913978494"
"5.110663983903421","0.0","0.19566929133858266","0.0","1","8","false","v56916","13.0","0","1","0","0.9336989680015577","false","0","v56916","0","0.0"
"4.402414486921529","3.660269687097248E-4","0.22714808043875687","0.0","2","8","false","v58126","32.0","0","2","0","0.9451223469851366","false","0","v58126","12884","0.6458333333333334"
"5.110663983903421","0.0","0.19566929133858266","0.0","1","8","false","v59959","13.0","0","1","0","0.9336989680015577","false","0","v59959","0","0.0"
"3.762575452716298","8.738489955180881E-4","0.2657754010695187","0.0","5","6","false","v60827","36.8","0","5","0","0.9554423314078017","false","0","v60827","25194","0.35445544554455444"
"4.048289738430584","0.003940120786074208","0.24701789264413518","0.0","3","6","false","v53002","22.0","0","3","0","0.9508340364769261","false","0","v53002","91480","0.3620689655172414"
"4.494969818913481","0.0","0.2224709042076992","0.0","1","8","false","v53235","41.0","0","1","0","0.9436295190497825","false","0","v53235","0","0.0"
"3.641851106639839","0.013276421556120048","0.274585635359116","0.0","7","6","false","v55707","42.285714285714285","0","7","0","0.9573894982800025","false","0","v55707","221910","0.2752380952380952"
"3.6498993963782698","0.006649505430426412","0.27398015435501655","0.0","9","6","false","v56118","25.555555555555557","0","9","0","0.9572596871551893","false","0","v56118","150910","0.2135265700483092"
"3.585513078470825","0.018085237940547047","0.2789001122334456","0.0","6","6","false","v56165","38.333333333333336","0","6","0","0.9582981761536964","false","0","v56165","150302","0.2962962962962963"
"3.653923541247485","0.0016339631111589184","0.2736784140969163","0.0","5","6","false","v56204","42.2","0","5","0","0.9571947815927825","false","0","v56204","38854","0.37117117117117115"
"3.356136820925553","0.017379610034595292","0.2979616306954437","0.0","8","6","false","v56212","41.125","0","8","0","0.9619977932108781","false","0","v56212","343742","0.2168918918918919"
"3.464788732394366","0.004641592531302945","0.2886178861788618","0.0","7","6","false","v56930","46.857142857142854","0","7","0","0.9602453430258973","false","0","v56930","119704","0.31409001956947163"
"3.118712273641851","0.03650887427653274","0.3206451612903226","0.0","15","6","false","v57004","36.53333333333333","0","15","0","0.9658272213928735","false","0","v57004","615136","0.18603839441535777"
"4.152917505030181","1.198958056865859E-4","0.24079457364341086","0.0","2","6","false","v57306","51.5","0","2","0","0.949146491854352","false","0","v57306","2588","0.6558441558441559"
"3.484909456740443","0.01374064871310979","0.2869515011547344","0.0","5","6","false","v57368","39.4","0","5","0","0.9599208152138639","false","0","v57368","133414","0.32"
"4.494969818913481","0.0","0.2224709042076992","0.0","1","8","false","v57717","41.0","0","1","0","0.9436295190497825","false","0","v57717","0","0.0"
"3.778672032193159","0.022644658189400577","0.26464323748668794","0.0","4","6","false","v57749","37.5","0","4","0","0.9551827091581749","false","0","v57749","134396","0.3067226890756303"
"4.494969818913481","0.0","0.2224709042076992","0.0","1","7","false","v58385","17.0","0","1","0","0.9436295190497825","false","0","v58385","0","0.0"
"3.3641851106639837","0.0067134439300296144","0.2972488038277512","0.0","7","6","false","v58509","42.0","0","7","0","0.9618679820860648","false","0","v58509","148080","0.2949640287769784"
"4.494969818913481","0.0","0.2224709042076992","0.0","1","8","false","v58558","41.0","0","1","0","0.9436295190497825","false","0","v58558","0","0.0"
"4.169014084507042","0.0","0.23986486486486489","0.0","1","6","false","v58560","39.0","0","1","0","0.9488868696047251","false","0","v58560","0","0.0"
"4.036217303822937","9.575060078544585E-4","0.24775672981056832","0.0","2","7","false","v59941","43.5","0","2","0","0.9510287531641461","false","0","v59941","15000","0.551948051948052"
"5.488933601609658","0.0","0.1821847507331378","0.0","1","8","false","v60856","8.0","0","1","0","0.9275978451353281","false","0","v60856","0","0.0"
"4.064386317907445","0.0","0.246039603960396","0.0","1","6","false","v61039","62.0","0","1","0","0.9505744142272993","false","0","v61039","0","0.0"
"3.4728370221327967","0.0027691927369775282","0.28794901506373116","0.0","5","6","false","v64123","46.8","0","5","0","0.960115531901084","false","0","v64123","71992","0.38813559322033897"
"4.237424547283702","8.576360275067026E-5","0.23599240265906934","0.0","2","6","false","v64465","22.5","0","2","0","0.9477834750438112","false","0","v64465","1128","0.581081081081081"
"4.494969818913481","0.0","0.2224709042076992","0.0","1","8","false","v64811","41.0","0","1","0","0.9436295190497825","false","0","v64811","0","0.0"
"3.8269617706237424","0.00974965845150097","0.26130389064143006","0.0","3","6","false","v66334","46.666666666666664","0","3","0","0.9544038424092945","false","0","v66334","106036","0.41515151515151516"
"6.181086519114688","0.0","0.16178385416666669","0.0","1","8","false","v66415","8.0","0","1","0","0.9164340884013761","false","0","v66415","0","0.0"
"4.27364185110664","1.3346747314222837E-4","0.2339924670433145","0.0","2","6","false","v66693","32.5","0","2","0","0.947199324982151","false","0","v66693","1546","0.5625"
"4.076458752515091","2.2897330395514625E-4","0.24531095755182625","0.0","2","7","false","v68778","36.0","0","2","0","0.9503796975400791","false","0","v68778","3648","0.5555555555555556"
"5.050301810865191","0.0","0.19800796812749005","0.0","1","8","false","v69799","16.0","0","1","0","0.9346725514376582","false","0","v69799","0","0.0"
"3.2877263581488934","0.010970032178762995","0.30416156670746636","0.0","10","6","false","v69821","43.7","0","10","0","0.963101187771792","false","0","v69821","289030","0.2719745222929936"
"4.016096579476861","5.25267268999949E-4","0.24899799599198397","0.0","3","7","false","v71302","29.666666666666668","0","3","0","0.9513532809761797","false","0","v71302","9372","0.42786069651741293"
"4.237424547283702","0.0","0.23599240265906934","0.0","1","7","false","v71970","46.0","0","1","0","0.9477834750438112","false","0","v71970","0","0.0"
"3.541247484909457","0.00906576877467761","0.2823863636363636","0.0","6","6","false","v72975","38.333333333333336","0","6","0","0.9590121373401701","false","0","v72975","216596","0.2647754137115839"
"5.529175050301811","0.0","0.18085880640465793","0.0","1","8","false","v73208","51.0","0","1","0","0.9269487895112611","false","0","v73208","0","0.0"
"4.064386317907445","0.0","0.246039603960396","0.0","1","6","false","v74375","62.0","0","1","0","0.9505744142272993","false","0","v74375","0","0.0"
"5.050301810865191","0.0","0.19800796812749005","0.0","1","8","false","v74424","16.0","0","1","0","0.9346725514376582","false","0","v74424","0","0.0"
"4.06841046277666","0.0012480551463957845","0.24579624134520278","0.0","2","6","false","v74445","27.5","0","2","0","0.9505095086648926","false","0","v74445","23450","0.5196078431372549"
"3.847082494969819","1.9309396646726635E-4","0.25993723849372385","0.0","2","6","false","v74948","50.5","0","2","0","0.954079314597261","false","0","v74948","4880","0.61875"
"3.541247484909457","0.0066528508577207175","0.2823863636363636","0.0","6","6","false","v75853","35.666666666666664","0","6","0","0.9590121373401701","false","0","v75853","118726","0.25870646766169153"
"4.430583501006036","0.0","0.2257039055404178","0.0","1","6","false","v75927","11.0","0","1","0","0.9446680080482898","false","0","v75927","0","0.0"
"3.7746478873239435","0.0017915242936332285","0.26492537313432835","0.0","5","6","false","v77617","42.0","0","5","0","0.9552476147205815","false","0","v77617","38932","0.3445378151260504"
"4.084507042253521","1.3098179921021427E-4","0.24482758620689657","0.0","2","6","false","v77863","28.0","0","2","0","0.9502498864152658","false","0","v77863","2558","0.5625"
"3.601609657947686","0.002395268570949158","0.2776536312849162","0.0","4","6","false","v78633","38.75","0","4","0","0.9580385539040697","false","0","v78633","46108","0.3932291666666667"
"4.82092555331992","5.707755333282834E-5","0.20742904841402338","0.0","2","8","false","v80234","7.0","0","2","0","0.9383721684948401","false","0","v80234","628","0.5454545454545454"
"3.058350100603622","0.054844212567038225","0.3269736842105263","0.0","9","6","false","v80492","46.0","0","9","0","0.9668008048289739","false","0","v80492","654298","0.21428571428571427"
"4.494969818913481","0.0","0.2224709042076992","0.0","1","8","false","v82023","41.0","0","1","0","0.9436295190497825","false","0","v82023","0","0.0"
"4.3420523138833","3.5430670086861925E-4","0.2303058387395737","0.0","2","6","false","v82353","13.0","0","2","0","0.9460959304212371","false","0","v82353","4746","0.5217391304347826"
"1.9","0.0","0.5263157894736842","0.0","1","2","false","v02484","10.0","0","1","0","0.9099999999999999","false","0","v02484","0","0.0"
"1.9","0.0","0.5263157894736842","0.0","1","2","false","v05571","10.0","0","1","0","0.9099999999999999","false","0","v05571","0","0.0"
"1.9","0.0","0.5263157894736842","0.0","1","2","false","v10588","10.0","0","1","0","0.9099999999999999","false","0","v10588","0","0.0"
"1.9","0.0","0.5263157894736842","0.0","1","2","false","v10923","10.0","0","1","0","0.9099999999999999","false","0","v10923","0","0.0"
"4.092555331991952","0.0015471092894271895","0.24434611602753192","0.0","3","6","false","v00130","28.333333333333332","0","3","0","0.9501200752904524","false","0","v00130","29394","0.4270833333333333"
"5.094567404426559","8.595868523533833E-5","0.19628751974723538","0.0","2","8","false","v00470","36.5","0","2","0","0.9339585902511846","false","0","v00470","3606","0.8658536585365854"
"3.4808853118712273","0.025260541428117976","0.28728323699421965","0.0","9","6","false","v01005","29.666666666666668","0","9","0","0.9599857207762705","false","0","v01005","409208","0.18494623655913978"
"4.128772635814889","0.00203134531617118","0.2422027290448343","0.0","5","7","false","Ruminococcus_torques","6.8","0","5","0","0.949535925228792","false","0","Ruminococcus_torques","35890","0.30526315789473685"
"4.104627766599598","0.0","0.24362745098039215","0.0","1","6","false","v01289","45.0","0","1","0","0.9499253586032322","false","0","v01289","0","0.0"
"5.529175050301811","0.0","0.18085880640465793","0.0","1","8","false","v01492","51.0","0","1","0","0.9269487895112611","false","0","v01492","0","0.0"
"3.698189134808853","0.0026508259928626986","0.27040261153427636","0.0","5","6","false","v01500","34.0","0","5","0","0.9564808204063088","false","0","v01500","57722","0.3173076923076923"
"3.3078470824949697","0.05067728905452297","0.30231143552311435","0.0","14","6","false","v01522","27.071428571428573","0","14","0","0.9627766599597585","false","0","v01522","912420","0.13649962602842183"
"3.51307847082495","0.0034882291753248096","0.28465063001145474","0.0","5","6","false","v02086","40.6","0","5","0","0.959466476277017","false","0","v02086","71854","0.3504424778761062"
"5.086519114688128","2.1576941202969293E-4","0.1965981012658228","0.0","3","8","false","v02757","32.333333333333336","0","3","0","0.9340884013759979","false","0","v02757","8342","0.746031746031746"
"5.094567404426559","8.595868523533833E-5","0.19628751974723538","0.0","2","8","false","v03958","36.5","0","2","0","0.9339585902511846","false","0","v03958","3606","0.8658536585365854"
"5.227364185110664","0.0","0.19130100076982293","0.0","1","8","false","v04474","6.0","0","1","0","0.9318167066917634","false","0","v04474","0","0.0"
"3.8832997987927564","0.005069364144143774","0.25751295336787566","0.0","3","6","false","v05093","35.666666666666664","0","3","0","0.9534951645356007","false","0","v05093","76472","0.40310077519379844"
"3.448692152917505","0.012268529480221876","0.28996499416569427","0.0","6","6","false","v05824","40.5","0","6","0","0.9605049652755242","false","0","v05824","216976","0.24085365853658536"
"4.905432595573441","7.388463797001621E-4","0.20385561936013125","0.0","2","8","false","v05971","28.0","0","2","0","0.9370091516842993","false","0","v05971","15576","0.54"
"6.181086519114688","0.0","0.16178385416666669","0.0","1","8","false","v06196","8.0","0","1","0","0.9164340884013761","false","0","v06196","0","0.0"
"4.104627766599598","6.921485825648459E-5","0.24362745098039215","0.0","2","6","false","v06594","40.5","0","2","0","0.9499253586032322","false","0","v06594","2312","0.6370967741935484"
"5.545271629778672","0.0","0.18033381712626995","0.0","1","8","false","v06650","40.0","0","1","0","0.9266891672616343","false","0","v06650","0","0.0"
"5.537223340040241","4.0087511734958435E-5","0.18059593023255816","0.0","2","8","false","v06778","32.0","0","2","0","0.9268189783864477","false","0","v06778","952","0.775"
"5.529175050301811","0.0","0.18085880640465793","0.0","1","8","false","v06779","51.0","0","1","0","0.9269487895112611","false","0","v06779","0","0.0"
"4.124748490945674","0.004290855756398988","0.24243902439024392","0.0","3","6","false","v06782","18.333333333333332","0","3","0","0.9496008307911987","false","0","v06782","51408","0.36879432624113473"
"5.529175050301811","0.0","0.18085880640465793","0.0","1","8","false","v07485","51.0","0","1","0","0.9269487895112611","false","0","v07485","0","0.0"
"5.529175050301811","0.0","0.18085880640465793","0.0","1","8","false","v08422","51.0","0","1","0","0.9269487895112611","false","0","v08422","0","0.0"
"4.152917505030181","1.198958056865859E-4","0.24079457364341086","0.0","2","6","false","v08469","51.5","0","2","0","0.949146491854352","false","0","v08469","2588","0.6558441558441559"
"4.128772635814889","0.0028237389931776535","0.2422027290448343","0.0","4","6","false","v08484","26.5","0","4","0","0.949535925228792","false","0","v08484","46730","0.36428571428571427"
"5.529175050301811","0.0","0.18085880640465793","0.0","1","8","false","v08736","51.0","0","1","0","0.9269487895112611","false","0","v08736","0","0.0"
"5.529175050301811","0.0","0.18085880640465793","0.0","1","8","false","v08886","51.0","0","1","0","0.9269487895112611","false","0","v08886","0","0.0"
"4.724346076458753","0.0","0.2116695059625213","0.0","1","8","false","v09169","42.0","0","1","0","0.9399299019926007","false","0","v09169","0","0.0"
"3.8993963782696177","0.13261361866573726","0.2564499484004128","0.0","2","6","false","v09939","48.0","0","2","0","0.953235542285974","false","0","v09939","1281192","0.5"
"4.144869215291751","0.005140666867778311","0.2412621359223301","0.0","4","7","false","v09997","16.75","0","4","0","0.9492763029791653","false","0","v09997","61912","0.2863636363636364"
"3.8792756539235413","0.002067125648454938","0.25778008298755184","0.0","4","6","false","v10301","37.25","0","4","0","0.9535600700980074","false","0","v10301","35148","0.3553921568627451"
"5.545271629778672","0.0","0.18033381712626995","0.0","1","8","false","v11603","40.0","0","1","0","0.9266891672616343","false","0","v11603","0","0.0"
"3.847082494969819","0.03337897003052467","0.25993723849372385","0.0","5","6","false","v11707","28.2","0","5","0","0.954079314597261","false","0","v11707","391552","0.26153846153846155"
"4.064386317907445","0.0","0.246039603960396","0.0","1","6","false","v11741","62.0","0","1","0","0.9505744142272993","false","0","v11741","0","0.0"
"5.086519114688128","2.1576941202969293E-4","0.1965981012658228","0.0","3","8","false","v11771","32.333333333333336","0","3","0","0.9340884013759979","false","0","v11771","8342","0.746031746031746"
"5.094567404426559","8.595868523533833E-5","0.19628751974723538","0.0","2","8","false","v11793","36.5","0","2","0","0.9339585902511846","false","0","v11793","3606","0.8658536585365854"
"4.442655935613682","0.001906671065770131","0.22509057971014493","0.0","3","8","false","v12633","19.0","0","3","0","0.9444732913610697","false","0","v12633","17492","0.3829787234042553"
"5.014084507042254","0.0","0.199438202247191","0.0","1","8","false","v12637","14.0","0","1","0","0.9352567014993185","false","0","v12637","0","0.0"
"3.8792756539235413","3.3012093368068164E-4","0.25778008298755184","0.0","3","6","false","v13176","37.666666666666664","0","3","0","0.9535600700980074","false","0","v13176","12444","0.4954954954954955"
"3.975855130784708","6.472814220402179E-4","0.2515182186234818","0.0","2","6","false","v13464","42.0","0","2","0","0.9520023366002467","false","0","v13464","10024","0.5540540540540541"
"4.0804828973843055","0.0015845059258964836","0.24506903353057202","0.0","2","6","false","v13503","26.5","0","2","0","0.9503147919776724","false","0","v13503","16132","0.51"
"5.529175050301811","0.0","0.18085880640465793","0.0","1","8","false","v13840","51.0","0","1","0","0.9269487895112611","false","0","v13840","0","0.0"
"3.9879275653923543","9.950274793565843E-4","0.25075681130171545","0.0","2","6","false","v13849","40.0","0","2","0","0.9518076199130265","false","0","v13849","15980","0.5342465753424658"
"5.086519114688128","2.1576941202969293E-4","0.1965981012658228","0.0","3","8","false","v13866","32.333333333333336","0","3","0","0.9340884013759979","false","0","v13866","8342","0.746031746031746"
"4.104627766599598","6.921485825648459E-5","0.24362745098039215","0.0","2","6","false","v13961","40.5","0","2","0","0.9499253586032322","false","0","v13961","2312","0.6370967741935484"
"3.51307847082495","0.0034882291753248096","0.28465063001145474","0.0","5","6","false","v45097","40.6","0","5","0","0.959466476277017","false","0","v45097","71854","0.3504424778761062"
"5.529175050301811","0.0","0.18085880640465793","0.0","1","8","false","v45855","51.0","0","1","0","0.9269487895112611","false","0","v45855","0","0.0"
"5.529175050301811","0.0","0.18085880640465793","0.0","1","8","false","v45878","51.0","0","1","0","0.9269487895112611","false","0","v45878","0","0.0"
"5.529175050301811","0.0","0.18085880640465793","0.0","1","8","false","v45997","51.0","0","1","0","0.9269487895112611","false","0","v45997","0","0.0"
"5.086519114688128","2.1576941202969293E-4","0.1965981012658228","0.0","3","8","false","v46330","32.333333333333336","0","3","0","0.9340884013759979","false","0","v46330","8342","0.746031746031746"
"4.169014084507042","0.0","0.23986486486486489","0.0","1","6","false","v46372","39.0","0","1","0","0.9488868696047251","false","0","v46372","0","0.0"
"4.732394366197183","0.0","0.2113095238095238","0.0","1","8","false","v46828","17.0","0","1","0","0.9398000908677874","false","0","v46828","0","0.0"
"5.529175050301811","0.0","0.18085880640465793","0.0","1","8","false","v46991","51.0","0","1","0","0.9269487895112611","false","0","v46991","0","0.0"
"4.104627766599598","6.921485825648459E-5","0.24362745098039215","0.0","2","6","false","v47116","40.5","0","2","0","0.9499253586032322","false","0","v47116","2312","0.6370967741935484"
"5.086519114688128","2.1576941202969293E-4","0.1965981012658228","0.0","3","8","false","v47193","32.333333333333336","0","3","0","0.9340884013759979","false","0","v47193","8342","0.746031746031746"
"3.6458752515090542","0.002684226511783117","0.2742825607064018","0.0","6","6","false","v47236","38.666666666666664","0","6","0","0.957324592717596","false","0","v47236","68010","0.3165266106442577"
"5.529175050301811","0.0","0.18085880640465793","0.0","1","8","false","v48258","51.0","0","1","0","0.9269487895112611","false","0","v48258","0","0.0"
"5.545271629778672","0.0","0.18033381712626995","0.0","1","8","false","v48417","40.0","0","1","0","0.9266891672616343","false","0","v48417","0","0.0"
"5.529175050301811","0.0","0.18085880640465793","0.0","1","8","false","v49203","51.0","0","1","0","0.9269487895112611","false","0","v49203","0","0.0"
"5.094567404426559","8.595868523533833E-5","0.19628751974723538","0.0","2","8","false","v49306","36.5","0","2","0","0.9339585902511846","false","0","v49306","3606","0.8658536585365854"
"5.529175050301811","0.0","0.18085880640465793","0.0","1","8","false","v49330","51.0","0","1","0","0.9269487895112611","false","0","v49330","0","0.0"
"4.953722334004024","0.0","0.20186839967506093","0.0","1","8","false","v50376","19.0","0","1","0","0.9362302849354189","false","0","v50376","0","0.0"
"4.104627766599598","6.921485825648459E-5","0.24362745098039215","0.0","2","6","false","v50380","40.5","0","2","0","0.9499253586032322","false","0","v50380","2312","0.6370967741935484"
"5.529175050301811","0.0","0.18085880640465793","0.0","1","8","false","v50985","51.0","0","1","0","0.9269487895112611","false","0","v50985","0","0.0"
"5.529175050301811","0.0","0.18085880640465793","0.0","1","8","false","v51234","51.0","0","1","0","0.9269487895112611","false","0","v51234","0","0.0"
"5.529175050301811","0.0","0.18085880640465793","0.0","1","8","false","v51621","51.0","0","1","0","0.9269487895112611","false","0","v51621","0","0.0"
"5.529175050301811","0.0","0.18085880640465793","0.0","1","8","false","v52167","51.0","0","1","0","0.9269487895112611","false","0","v52167","0","0.0"
"4.494969818913481","0.0","0.2224709042076992","0.0","1","8","false","v52374","41.0","0","1","0","0.9436295190497825","false","0","v52374","0","0.0"
"3.653923541247485","0.004246456835433623","0.2736784140969163","0.0","6","6","false","v52751","32.5","0","6","0","0.9571947815927825","false","0","v52751","79292","0.27631578947368424"
"5.529175050301811","0.0","0.18085880640465793","0.0","1","8","false","v53602","51.0","0","1","0","0.9269487895112611","false","0","v53602","0","0.0"
"5.529175050301811","0.0","0.18085880640465793","0.0","1","8","false","v53676","51.0","0","1","0","0.9269487895112611","false","0","v53676","0","0.0"
"4.527162977867203","0.013857066728687348","0.2208888888888889","0.0","2","8","false","v53701","46.5","0","2","0","0.943110274550529","false","0","v53701","168014","0.5112359550561798"
"4.881287726358149","0.0019352100118321322","0.20486397361912612","0.0","4","8","false","v53717","28.25","0","4","0","0.9373985850587395","false","0","v53717","44714","0.5240384615384616"
"5.094567404426559","8.595868523533833E-5","0.19628751974723538","0.0","2","8","false","v53746","36.5","0","2","0","0.9339585902511846","false","0","v53746","3606","0.8658536585365854"
"4.374245472837022","0.0","0.22861085556577737","0.0","1","6","false","v53755","45.0","0","1","0","0.9455766859219835","false","0","v53755","0","0.0"
"3.597585513078471","0.0033087696285098354","0.2779642058165548","0.0","5","6","false","v53805","42.0","0","5","0","0.9581034594664762","false","0","v53805","75558","0.31297709923664124"
"5.094567404426559","8.595868523533833E-5","0.19628751974723538","0.0","2","8","false","v53827","36.5","0","2","0","0.9339585902511846","false","0","v53827","3606","0.8658536585365854"
"4.366197183098592","3.3944351251026517E-4","0.2290322580645161","0.0","2","6","false","v54185","15.0","0","2","0","0.9457064970467969","false","0","v54185","5502","0.5185185185185185"
"4.241448692152917","0.01741414146965733","0.2357685009487666","0.0","5","7","false","v55647","26.0","0","5","0","0.9477185694814046","false","0","v55647","284370","0.3787878787878788"
"3.9919517102615694","4.916082266696152E-4","0.2505040322580645","0.0","2","6","false","v55649","33.0","0","2","0","0.9517427143506199","false","0","v55649","6560","0.5245901639344263"
"5.086519114688128","2.1576941202969293E-4","0.1965981012658228","0.0","3","8","false","v55652","32.333333333333336","0","3","0","0.9340884013759979","false","0","v55652","8342","0.746031746031746"
