"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"8.112478031634446","0.0017543751082947597","0.12326689774696709","0.0","2","13","false","v57733","11.5","0","2","0","0.9143074935947656","false","0","v57733","200050","0.525"
"9.107205623901582","3.0941359934651847E-6","0.10980316480123505","0.0","2","14","false","Clostridium_sp_AM42_4","2.0","0","2","0","0.9023228238084148","false","0","Clostridium_sp_AM42_4","2","1.0"
"8.115992970123022","0.0","0.12321351234300564","0.0","1","13","false","v16510","21.0","0","1","0","0.9142651449382769","false","0","v16510","0","0.0"
"8.115992970123022","0.0","0.12321351234300564","0.0","1","13","false","v53071","21.0","0","1","0","0.9142651449382769","false","0","v53071","0","0.0"
"8.112478031634446","0.0017543751082947597","0.12326689774696709","0.0","2","13","false","v60121","11.5","0","2","0","0.9143074935947656","false","0","v60121","200050","0.525"
"5.989455184534271","0.0","0.1669600938967136","0.0","1","9","false","v47289","4.0","0","1","0","0.939886082114045","false","0","v47289","0","0.0"
"6.502636203866432","0.0","0.1537837837837838","0.0","1","12","false","v48222","17.0","0","1","0","0.9337031782666695","false","0","v48222","0","0.0"
"6.3268892794376095","0.0","0.15805555555555556","0.0","1","13","false","v48958","55.0","0","1","0","0.9358206110911131","false","0","v48958","0","0.0"
"4.81195079086116","0.0","0.20781592403214025","0.0","1","10","false","v49213","76.0","0","1","0","0.9540728820378174","false","0","v49213","0","0.0"
"4.65377855887522","0.04291101906376003","0.21487915407854985","0.0","2","9","false","v49280","19.5","0","2","0","0.9559785715798167","false","0","v49280","747484","0.5"
"8.611599297012303","0.0","0.11612244897959183","0.0","1","13","false","v49920","28.0","0","1","0","0.9082939843733457","false","0","v49920","0","0.0"
