name	A1	A10	A11	A14	A20	A22	A23	A24	A25	A26	A27	A29	A30	A31	A34	A35	A36	A38	A4	A41	A47	A51	A54	A55	A58	A60	A61	A62	A66	A68	A69	A71	A76	A78	A80	DP1	DP13	DP18	DP2	DP24	DP26	DP27	DP28	DP3	DP33	DP34	DP35	DP36	DP40	DP41	DP43	DP44	DP45	DP46	DP47	DP49	DP52	DP55	DP57	DP60	DP64	DP65	DP67	DP69	DP72	DP73	DP75	DP77	DP8	DP9
Hydrogeniiclostridium_mannosilyticum	0	0	0	0	0.032174	0.012475	0	0	0	0	0.048225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.048988	0	0.117465	0	0	0	0	0	0	0	0.052705	0	0	0
Merdimmobilis_hominis	0	0	0	0	0.021786	0	0	0	0	0	0.008643	0	0	0.013213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00248	0	0	0	0	0.072098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008082	0	0.059661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dysosmobacter_SGB15052	0	0	0	0	0.021375	0	0	0	0	0	0	0.004032	0	0	0	0	0	0	0.002394	0.407987	0	0	0	0	0.000882	0	0	0	0	0	0	0.089292	0	0	0.153153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB4583_SGB6333	0	0	0	0	0.019931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_sp_D5	0	0	0	0	0.019452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anaerotruncus_colihominis	0	0	0	0	0.016995	0.010047	0	0	0	0	0.030145	0	0	0	0	0	0	0	0	0	0	0.031478	0	0	0	0.019521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000366	0	0	0	0	0	0	0	0.013352	0	0	0	0.002921	0	0.00216	0	0	0	0	0	0	0	0	0	0	0
Clostridium_scindens	0	0	0	0	0.016934	0	0	0	0	0	0	0	0	0	0	0.021788	0	0	0	0	0	0	0	0.029989	0	0	0.008423	0	0.009338	0	0	0	0	0	0.003592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016358	0	0.105632	0	0	0	0	0.008417	0	0	0	0	0	0
Monoglobus_pectinilyticus	0	0	0	0	0.01607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oxalobacter_formigenes	0	0	0	0	0.01594	0	0	0	0	0	0.118874	0.004522	0	0	0	0	0	0	0	0	0	0	0	0	0	0.033578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB9667_SGB15164	0	0	0	0	0.012288	0	0	0	0	0.001555	0	0	0	0	0	0	0	0	0	0	0	0.368866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.167576	0	0	0	0	0	0	0	0.203759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lachnospiraceae_bacterium_AM73_11pH9A	0	0	0	0	0.012148	0	0.009866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.044872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB2653_SGB3574	0	0	0	0	0.010443	0	0	0	0	0	0.009619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.114381	0	0	0	0	0	0	0	0	0	0	0
GGB1663_SGB2279	0	0	0	0	0.010385	0	0	0	0	0	0	0.099151	0	0	0	0	0	0	0	0.119966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.132925	0	0.048502	0	0	0	0	0	0	0	0	0	0	0
Klebsiella_pneumoniae	0	0	0	0	0.009042	0	0	0	0	0	0	0	0.045276	0	0	0	0	0	0	0	0.028944	0	0	0	0.124887	0	0	0	0	0	0	0	0	0	0	0	0	0.058575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.705816	0	0	0	1.534385	0	0	0	9.812398	0	0	0	0	0	0	0
Eisenbergiella_tayi	0	0	0	0	0.006786	0.020732	0	0	0	0	0.002711	0	0	0	0	0	0	0	0	0	0	0	0.010814	0	0	0	0	0.001316	0	0	0	0	0	0	0	0	0	0.398221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004722	0	0.019497	0	0	0	0	0.007557	0	0	0.004697	0	0	0
Clostridium_sp_AM42_4	0	0	0	0	0.00667	0	0	0.112836	0	0.084313	0.013401	0	0	0.007062	0.025119	0	0	0.079302	0.173276	0.085293	0	0.000658	0.259347	0	0.004923	0.005816	0.027413	0	0.013556	0.02302	0.04307	0.089455	0.045871	0	0	0	0	0	0	0	0	0	0	0	0.167129	0	0	0	0	0	0	0	0	0	0	0	0	0	0.34239	0	0	0	0	0	0	0	0	0	0.004403	0
GGB2848_SGB3813	0	0	0	0	0.006643	0	0	0	0	0	0.051679	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000426	0.055358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.021629	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008827	0	0	0	0	0	0	0	0	0	0	0
Pusillibacter_faecalis	0	0	0	0	0.006096	0	0	0	0	0	0.068816	0.002623	0	0.047162	0	0.023068	0	0	0.004534	0	0	0.08133	0	0.003176	0.000519	0.028942	0	0	0	0	0	0	0	0	0.011259	0	0	0.024995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.153914	0	0.059707	0	0	0	0	0	0	0.016861	0	0	0	0	0	0	0	0
Flintibacter_hominis	0	0	0	0	0.005646	0	0	0	0.007246	0	0.032467	0	0	0	0	0	0	0	0	0	0.01442	0.162556	0	0	0	0.000378	0.01274	0	0.054938	0	0.001274	0	0	0.001508	0	0	0	0	0	0	0	0	0	0	0.025086	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023171	0	0	0	0	0	0	0	0	0	0	0
Dielma_fastidiosa	0	0	0	0	0.005585	0	0	0	0	0	0	0	0	0.005035	0	0	0	0.003239	0	0	0	0.022332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.265499	0	0	0	0	0	0	0	0.99153	0	0	0	0	0	0	0	0	0	0	0	0	0.053404	0	0	0	0	0	0	0	2.725677	0	0	0
GGB3321_SGB4395	0	0	0	0	0.005385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fumia_xinanensis	0	0	0	0	0.004992	0	0	0	0	0	0.007564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lachnospiraceae_bacterium_NSJ_143	0	0	0	0	0.002832	0	0	0	0	0	0.007827	0	0	0	0	0	0	0	0	0	0	0.129104	0	0	0	0	0	0	0	0	0	0	0.02008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB58158_SGB79798	0	0	0	0	0.002376	0	0	0	0.021663	0	0.019996	0	0	0	0	0.107718	0	0	0	0	0	0.004088	0	0	0	0.002307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01178	0	0	0	0	0	0	0	0.010491	0	0	0	0.00116	0	0.027702	0	0	0	0	0	0	0	0	0	0	0
Massiliimalia_massiliensis	0	0	0	0	0.002045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000397	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002255	0	0	0	0	0	0	0	0	0	0	0
Anaerotruncus_rubiinfantis	0	0	0	0	0.001985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001912	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006592	0	0	0	0	0	0	0	0.002675	0	0	0
Diplocloster_modestus	0	0	0	0	0.001723	0	0	0	0	0	0.000264	0	0	0	0	0	0	0	0	0	0	0.001023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00727	0	0.029955	0	0	0	0	0	0	0	0	0	0	0
GGB9242_SGB14184	0	0	0	0	0.000929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Blautia_caecimuris	0	0	0	0	0.000226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.084763	0.006467	0	0	0	0.033073	0.007733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.067318	0	0.426406	0	0	0	0	0	0.016475	0	0	0	0	0
Akkermansia_massiliensis	0	0	0	0	0	7.899004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.647263	0.33131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.957754	0	0	0	0	0	0	0	0
GGB9747_SGB15356	0	0	0	0	0	0.471297	0	0	0	0.022465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.732532	0	0	0	0	0.021779	0	0	0	0	0	0	0	0.529277	0	0	0	0	0	0	0.008345	0	0	0	0	0	0	0	0	0	0	0	0	0	0.170439	0	0	0	0	0	0	0	0	0	0	0
GGB9634_SGB15093	0	0	0	0	0	0.369938	0	0	0	0	0	0.007904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.302201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Congzhengia_minquanensis	0	0	0	0	0	0.196976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.071768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB3451_SGB4605	0	0	0	0	0	0.192587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Segatella_buccae	0	0	0	0	0	0.174506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Enorma_massiliensis	0	0	0	0	0	0.146314	0	0	0	0	0.017307	0	0	0.008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.121243	0	0	0	0	0	0	0	0	0	0	0
Eubacteriaceae_bacterium_Marseille_Q4139	0	0	0	0	0	0.125999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.183726	0	0	0	0	0	0	0	0	0	0	0	0	0
Harryflintia_acetispora	0	0	0	0	0	0.080513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.028003	0	0	0	0.003815	0	0	0	0	0	0	0	0	0	0	0	0	0
Turicibacter_bilis	0	0	0	0	0	0.070512	0	0	0	0.008776	0	0	0	0	0	0	0	0	0	0	0.041861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.107935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Frisingicoccus_caecimuris	0	0	0	0	0	0.056857	0	0	0	0	0	0	0	0.000486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_SGB6173	0	0	0	0	0	0.036453	0	0	0	0.01287	0	0.076411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prevotella_marseillensis	0	0	0	0	0	0.031521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.574611	0	0	0	0.104905	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB47688_SGB65656	0	0	0	0	0	0.03083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.021025	0	0	0	0	0.004407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudoflavonifractor_capillosus	0	0	0	0	0	0.023221	0	0	0	0	0	0	0	0	0	0.113215	0	0	0	0	0	0	0	0	0	0.003817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB3892_SGB5290	0	0	0	0	0	0.016989	0	0	0	0	0.403808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acutalibacter_SGB72747	0	0	0	0	0	0.016925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008346	0	0.012313	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB45614_SGB63327	0	0	0	0	0	0.014859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000283	0	0	0	0	0	0	0	0	0	0	0	0	0.191167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Parabacteroides_hominis	0	0	0	0	0	0.01411	0	0	0	0	0.35668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000671	0	0	0
Diplocloster_agilis	0	0	0	0	0	0.01335	0	0	0	0	0.000556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB36331_SGB53806	0	0	0	0	0	0.012998	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014906	0	0	0	0	0.051555	0.105255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB2980_SGB3962	0	0	0	0	0	0.012598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.030291	0.002636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016514	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus_Saccharibacteria_unclassified_SGB19870	0	0	0	0	0	0.01118	0	0	0	0	0.005577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007134	0	0	0.032646	0	0	0
GGB3109_SGB4119	0	0	0	0	0	0.010327	0	0	0	0.027723	0	0	0	0.017964	0.007262	0	0.047445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_methylpentosum	0	0	0	0	0	0.007831	0	0	0	0	0	0	0	0	0	0.011953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009331	0	0	0	0	0	0	0	0.001958	0	0	0	0	0	0.033129	0	0	0	0	0	0	0	0	0	0	0
GGB31234_SGB14869	0	0	0	0	0	0.007723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB32387_SGB47381	0	0	0	0	0	0.005666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0283	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB33586_SGB53517	0	0	0	0	0	0.003951	0	0	0	0	0	0	0	0	0	0.009663	0	0	0	0	0	0	0	0	0	0.021102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014625	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB3444_SGB4594	0	0	0	0	0	0.003367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003727	0	0	0	0	0	0	0	0.010043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.027392	0	0	0
TM7_phylum_sp_oral_taxon_346	0	0	0	0	0	0.002963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003001	0	0	0	0	0	0	0	0	0.062711	0.01794	0	0	0	0	0	0	0	0	0	0
Intestinibacillus_sp_Marseille_P6563	0	0	0	0	0	0.002324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006357	0	0	0	0	0.002099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013806	0.007134	0	0
Bacteroides_stercorirosoris	0	0	0	0	0	0.001999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Wansuia_hejianensis	0	0	0	0	0	0.001376	0	0	0	0	0.000243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012642	0	0	0	0	0	0	0	0	0	0	0	0.001971	0	0.044038	0	0	0.000293	0	0	0	0	0.026641	0	0	0
Pseudoramibacter_SGB4082	0	0	0	0	0	0.00056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lachnoclostridium_sp_An138	0	0	0	0	0	0.000504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01086	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ligaoa_zhengdingensis	0	0	0	0	0	0.000404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB45613_SGB63326	0	0	0	0	0	0.000226	0	0	0	0	0	0	0	0	0	0.011722	0	0	0	0	0	0	0	0	0	0.008814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00197	0	0.007325	0	0	0.00106	0	0	0	0	0	0	0	0	0	0
GGB3550_SGB4746	0	0	0	0	0	0	0.094827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.278933	0	0	0	0	0	0	0	0	0.006484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.309281	0	0	0	0	0	0	0	0.041261	0	0	0
Eubacterium_SGB161639	0	0	0	0	0	0	0.092481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB6574_SGB9289	0	0	0	0	0	0	0.090287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eggerthella_sinensis	0	0	0	0	0	0	0.023785	0	0	0	0	0	0	0	0	0.003975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005041	0	0	0	0	0	0	0	0	0	0	0
Sutterella_SGB9281	0	0	0	0	0	0	0.015502	0	0	0	0	0.006328	0	0	0	0	0	0	0	0.032668	0	0	0	0	0	0	0	0	0	0	0	0	1.170655	0	0	0	0	0.066142	0	0	0	0	0	0	0.01758	0	0	0	0	0	0	0	0	1.953349	0.860451	0	0.031371	0	0.85588	0	0	0	0	0	0	0	0	0.048375	0	0
Bacillota_bacterium	0	0	0	0	0	0	0.013299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010045	0	0	0	0	0
Amedibacillus_dolichus	0	0	0	0	0	0	0.009579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000233	0.006856	0	0	0	0.073274	0.137254	0	0	0.161175	0.014556	0.009146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016886	0	0	0	0	0	0	0	0	0	0	0	0.125887	0	0	0	0	0
Flintibacter_SGB15145	0	0	0	0	0	0	0.006278	0	0.094179	0	0	0.003011	0	0	0	0	0	0	0.058548	0	0.012505	0	0	0	0	0.000905	0	0	0	0	0	0	0	0.028167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB51131_SGB71352	0	0	0	0	0	0	0.004321	0	0	0	0.011153	0	0	0	0	0	0	0	0	0	0	0	0	0	0.024933	0.008107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.021391	0	0	0	0	0	0	0	0	0	0	0	0	0
Butyricicoccus_pullicaecorum	0	0	0	0	0	0	0.002502	0	0	0	0	0	0	0.075802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.300266	0	0	0	0	0	0	0	0	0	0	0.052173	0	0	0	0	0	0	0	0	0	0	0.980419	0	0	0	0	0	0	0	0.13587	0	0	0	0.003164	0	0	0	0	0.192814	0	0
Butyricicoccus_intestinisimiae	0	0	0	0	0	0	0	0.447414	0	0	0	0.014639	0	0	0	0	0	0	0	0	0	0	0	0.032371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB9642_SGB15119	0	0	0	0	0	0	0	0.442772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Blautia_sp_MCC283	0	0	0	0	0	0	0	0.326553	0	0	0	0.062955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.135563	0
Anaerostipes_SGB4546	0	0	0	0	0	0	0	0.148296	0	0	0	0	0	0	0	0	0	0.008298	0	0	0	0	0.087913	0	0	0	0.005136	0	0	0	0.360551	0	0.016092	0	0	0	0	0	0	0	0	0	0	0	0.367599	0	0	0	0	0	0	0	0.064418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroides_salyersiae	0	0	0	0	0	0	0	0.13064	0.707526	0	0	0.128858	0	0	0	0	0	0	0.014601	0	0.034872	0.125499	0.004737	0	0	0.201716	0	0.455548	0	0	0.670993	0.577922	0	0	0	0	0	6.824235	0	0	0	0	0	0	0.074828	0	0	0	0	0	0	0	0	0.07822	0	0	0	0	0	0	0	0	0	0	0	0	0.012495	0	0	0
